slip_ratio,slip_angle,velocity,vertical_load,steering_rate,d_slip_ratio,d_slip_angle,d_velocity,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy,My,sinkage,kappa_cmd,alpha_cmd,velocity_cmd
0.195622,-0.011532,3.924907,6175.099477,0.407167,0.338845,-0.018271,-0.447662,1993566.728127,14789.290269,0.887922,4742.613582,0.280210,0.010997,0.088088,6036.674184,354.219517,-1660.831676,-734.828462,0.041592,0.239473,0.379957,3.810904
0.729172,0.082637,7.448428,5352.452272,-0.437976,-0.018980,0.001792,-0.774898,1588355.774408,17118.137723,0.745557,20009.703917,0.502687,0.018448,0.109368,5091.985324,2047.480182,-2079.640376,-1374.669487,0.023106,0.687409,0.349376,7.571046
-0.119415,-0.084663,4.595770,2902.772590,-0.471250,0.128515,-0.019991,-0.571876,3993752.684142,15664.725194,0.675627,7166.600114,0.616431,0.013778,0.114969,2989.122428,-706.384062,1041.436757,257.284348,0.005090,-0.148476,-0.256112,4.732041
0.061868,-0.142785,7.860357,2935.832327,-0.321162,0.079838,-0.006507,-0.955359,2600733.436265,2505.796489,0.779006,20029.178119,0.195348,0.020600,0.113735,3039.223572,-66.660403,679.510424,-111.707751,0.012115,0.028519,-0.365120,7.949412
0.462893,0.044390,6.341586,3048.513872,-0.176440,-0.221709,0.000990,-0.403516,1946689.964150,12253.528386,0.917834,9484.888513,0.353753,0.013270,0.084371,2954.370082,793.445010,-839.060731,-606.370588,0.018007,0.451372,0.281712,6.392077
-0.692855,0.055678,5.474755,6720.210852,-0.538771,0.440833,1.669514,0.282654,1644879.925024,19044.727074,0.793170,17827.919097,0.413457,0.010961,0.118315,6512.414144,-3631.629406,-367.550167,1040.171084,0.046018,-0.700920,0.193154,5.633548
-0.022541,0.025003,3.899021,5740.387225,0.195258,0.273392,-0.005150,-0.670938,1749756.593087,1635.115125,0.807394,2553.993584,0.343597,0.023208,0.082668,6063.079081,-437.419757,-1415.650418,-328.430343,0.038851,-0.006781,0.334165,3.843008
1.014361,0.036272,7.051416,3996.861288,-0.176182,1.277712,0.001072,-1.581978,3537168.311006,9262.043497,1.205355,19832.663917,0.136438,0.017020,0.089737,3577.351027,1024.409906,-357.439405,-812.178236,0.021288,0.527450,0.167229,7.102607
0.670134,0.013794,6.060837,3734.207845,0.223737,-0.291307,-0.002805,-1.199329,1533069.786650,5934.784293,0.917202,7141.286238,0.523577,0.013312,0.088574,3747.427288,2051.807495,-331.820748,-1287.794373,0.026175,0.698663,0.065423,5.993130
0.386614,-0.000706,8.663620,6851.604469,0.530814,-0.257092,-0.009652,-0.164856,1247397.284294,81.422141,0.387581,2979.624969,0.124403,0.012309,0.097568,6881.787075,720.859791,8.704668,-639.430319,0.008948,0.421523,-0.001331,8.504223
-0.514895,0.037303,4.391759,3717.754446,-0.358345,-0.019634,1.487093,-1.215189,1479195.608663,274.852062,1.137963,15130.417451,0.143682,0.022930,0.082847,3745.407414,-1254.394395,-209.230324,121.970520,0.060914,-0.524824,0.165337,4.496588
0.369009,0.007225,7.269374,2590.442437,0.076020,0.104712,-0.000343,1.479576,3869066.258820,15351.259205,0.722753,6092.658812,0.589466,0.024432,0.093051,2524.115453,844.073735,-82.896933,-481.703646,0.005246,0.382127,0.027016,7.247502
0.401269,-0.015540,4.683882,6493.647209,0.115837,-0.026070,-0.714951,0.854332,3838497.882365,7096.743932,0.774740,15465.687163,0.633619,0.020057,0.084350,6575.516219,3577.343434,991.567590,-2130.877592,0.025158,0.419857,-0.076532,4.650018
0.340107,0.044644,7.793623,7476.722686,-0.129805,0.249878,0.001923,-0.844193,3413233.153124,14896.149360,0.925602,11869.523608,0.316970,0.019301,0.088435,7806.744443,966.133041,-2306.249215,-1076.709037,0.030986,0.330819,0.389479,7.829077
0.199566,0.046316,5.392155,3281.051433,-0.464867,0.265391,-0.007701,-0.938444,3307582.044653,16001.936967,0.761660,14211.237399,0.360811,0.022526,0.091069,3239.501421,536.531601,-550.198723,-405.039087,0.010257,0.173445,0.153218,5.529119
0.379623,0.012702,8.311835,5671.883611,-0.200241,0.040292,-0.582277,-1.085010,2483900.652773,4253.211848,0.716833,4583.895960,0.201989,0.020424,0.088879,5724.421442,856.694389,-154.688433,-764.286347,0.017340,0.378274,0.047940,8.371233
0.003904,-0.094713,4.526054,4179.472081,-0.176536,0.195897,-0.004763,-1.181117,2443964.619787,10049.902049,0.796127,17486.149690,0.418569,0.015360,0.094514,4113.714257,-354.919959,1697.507636,-142.444417,0.021497,-0.014723,-0.293965,4.575687
-0.779597,-0.007283,8.906551,3645.597485,0.264903,-0.243996,0.392607,-0.318536,3221532.214862,4559.298345,1.202291,17257.945751,0.359815,0.019928,0.101893,3720.654180,-2195.721174,23.198140,642.821353,0.046013,-0.605447,-0.026184,8.826751
-0.481690,-0.009903,6.232387,2960.493881,-0.480705,0.092178,-0.011119,-1.233433,1317887.940403,19154.088732,0.652780,20449.240182,0.314515,0.016369,0.089505,2952.209132,-1312.879772,44.844883,443.399658,0.015174,-0.490067,-0.037694,6.375712
-0.325120,0.031129,7.068102,6715.183294,-0.271124,0.152465,-1.123293,0.133414,1660294.153454,16767.157803,0.926259,13975.603646,0.257568,0.022957,0.113557,6653.768117,-1987.408444,-400.823032,271.340538,0.042416,-0.329429,0.097916,7.149129
0.576118,0.007431,5.722367,7000.727751,-0.388957,-0.345765,-0.007045,-0.277849,1531464.059740,19213.024304,1.225697,12735.048580,0.637485,0.011704,0.085563,7487.662982,5439.501524,-575.358540,-3538.326191,0.070630,0.554429,0.028354,5.838903
0.481201,0.019735,5.941303,7198.636106,0.178964,0.320132,-0.002496,-0.077268,3973453.323707,8298.187119,0.756301,13123.596706,0.502495,0.024853,0.090678,7135.949997,2947.636072,-943.071969,-1812.786409,0.019061,0.502965,0.103173,5.887746
0.147005,0.010866,8.200853,6443.835292,-0.401785,0.307234,-0.405484,0.807593,1296696.642937,14883.284505,0.363848,19122.791311,0.112908,0.014611,0.090389,6578.447730,532.418409,-156.128376,-484.027854,0.006671,0.137762,0.036739,8.322064
-0.240470,0.010167,4.560862,2714.658356,0.065852,-0.288646,0.000253,-1.333831,1108452.136035,18909.076757,1.176104,7994.792719,0.647500,0.014064,0.101108,2685.626432,-1504.032709,-1287.482280,346.110644,0.048509,-0.234687,0.393987,4.541749
-0.519791,-0.101954,7.763120,4563.974197,-0.412392,0.137487,-0.007640,0.759572,585021.324808,14116.803339,0.776055,20068.917198,0.130605,0.012517,0.092195,4521.070093,-1585.157254,404.846409,183.402029,0.052083,-0.531726,-0.323469,7.880802
-0.698098,-0.054927,3.144600,6798.819299,-0.265276,-0.148782,-0.012338,-1.020379,3017493.197143,10874.642238,0.815086,2195.520745,0.184780,0.016070,0.083298,6563.832308,-1207.175270,126.419795,36.716927,0.033811,-0.705613,-0.254680,3.220669
-0.134411,0.066640,7.777550,2832.303399,-0.482334,0.146851,-0.002774,-0.862439,1396806.451203,17326.429985,0.433260,19682.381607,0.109779,0.017281,0.106057,3268.669054,-227.739745,-330.498022,-40.780970,0.006130,-0.152482,0.304769,7.914952
-0.470113,0.006400,3.308691,3148.096549,-0.370604,-0.012597,-0.011509,-0.173454,2762467.026580,13352.511673,0.783144,19546.719674,0.124987,0.020215,0.116171,3198.502614,-903.156318,-26.619874,276.615018,0.012783,-0.484163,0.017723,3.419741
-0.615650,0.041058,4.838076,6996.392618,0.027017,0.187725,-0.000158,-1.440128,3958330.682221,14989.185388,0.412573,3674.397537,0.601353,0.022075,0.082275,7024.075466,-3150.489733,-297.238920,1340.727315,0.001731,-0.613601,0.153001,4.828909
-0.265007,0.073300,5.595461,6185.709481,-0.228370,0.224677,-0.000049,0.889047,2356455.356808,9702.963687,0.933559,12761.614847,0.617948,0.016865,0.112000,6198.386046,-3212.011182,-2449.836299,810.884130,0.050741,-0.278246,0.361948,5.660123
-0.068775,-0.011360,9.407362,2894.429552,0.159137,0.024456,-0.001153,1.480615,1214075.546982,12970.033364,1.245647,4047.271502,0.565190,0.012377,0.095727,2852.603746,-752.675818,343.075993,21.179468,0.031639,-0.058228,-0.040897,9.360685
0.141513,-0.084917,8.802788,3286.201014,0.225272,0.306092,0.000551,-0.274426,2190363.218151,12791.793027,0.650056,910.025285,0.187134,0.024708,0.080362,3297.195787,60.504725,302.450974,-209.678628,0.010773,0.141742,-0.312246,8.738187
0.004291,0.022597,4.596508,2731.755835,0.502089,-0.074452,0.481159,-1.351236,2384377.551697,9877.157681,1.142574,9934.429949,0.511386,0.022694,0.091333,2711.402665,-104.372923,-705.942633,-215.319938,0.032057,0.042338,0.154349,4.446785
0.260639,-0.076511,3.533146,4287.368954,0.027962,0.347985,0.003101,0.423935,3777323.274323,15851.465852,1.260060,9452.925749,0.258309,0.012989,0.089865,4381.749865,533.548757,1185.583788,-737.123303,0.048884,0.257115,-0.296874,3.525418
-0.024862,0.024456,8.412913,3350.778215,0.435597,0.232029,-0.860539,-0.522678,1716268.783923,10451.777036,0.813394,16676.419212,0.532161,0.010584,0.085203,3398.326887,-451.216452,-1152.127324,-52.268716,0.020303,-0.004116,0.105872,8.282640
0.682818,0.035896,5.946198,5074.308509,-0.547656,0.356421,-0.008783,-1.605431,3682667.642455,2.702985,0.912841,16739.761135,0.365776,0.013763,0.098111,5112.466963,2216.495760,-777.994982,-1388.943986,0.019529,0.645173,0.131981,6.107477
0.537898,-0.066387,3.876675,4009.941471,-0.012663,-0.079016,-0.006382,0.585956,2629072.514131,18419.804454,1.160832,2287.218765,0.425966,0.021860,0.096906,3972.141051,1037.964522,1080.823775,-903.927100,0.040128,0.530455,-0.300459,3.880844
0.411080,0.019068,2.807708,7252.842153,0.076195,-0.161049,0.000044,0.176011,1385716.396466,6252.553360,0.873400,15806.461044,0.357128,0.015861,0.087375,7204.669888,1525.592020,-2735.494543,-1493.092578,0.060764,0.424905,0.366383,2.786528
-0.083079,-0.001421,9.472728,2594.052520,0.118475,0.166237,0.000449,1.482828,2989428.847872,3242.638199,0.302940,4223.227362,0.349811,0.016002,0.112407,2629.362409,-139.284989,-337.524275,81.892797,-0.002188,-0.073874,0.387980,9.440579
-0.115866,-0.008068,4.519833,5566.642679,0.137836,0.053906,0.137267,-1.058989,882907.754144,11361.825460,0.354616,6776.577058,0.155790,0.021542,0.115082,5716.549578,-325.231483,70.770087,-123.641489,0.011532,-0.102102,-0.028105,4.477512
-0.799371,-0.112267,6.335315,4211.903650,0.469990,-0.479867,0.472552,1.479248,3023818.638634,4170.717567,1.125339,17502.454601,0.337297,0.022049,0.104335,4243.745327,-2181.013192,176.591067,655.015736,0.049823,-0.751083,-0.364092,6.204261
0.246180,-0.004532,4.306131,5805.458142,0.503014,0.113191,-0.017340,-0.459493,2736999.206094,1817.223286,1.090227,12805.922987,0.627359,0.017423,0.087640,5979.588609,2959.863055,495.199660,-2052.106234,0.053741,0.299779,-0.020715,4.154931
-0.272130,0.021712,4.033378,6082.263359,0.154933,-0.007344,-0.001621,0.668664,3223967.329654,6713.324079,0.773080,5117.596066,0.556335,0.015303,0.086066,6062.774501,-2570.619309,-1776.373471,802.273055,0.023665,-0.262389,0.316852,3.989782
0.705328,-0.108789,7.055105,5230.799419,0.032167,0.165518,0.003317,0.894036,1166624.897903,17837.327591,1.051988,5413.104916,0.605029,0.022302,0.101390,5260.253266,2041.229308,2281.589131,-1550.376569,0.041569,0.683360,-0.364214,7.046722
-0.244189,0.054198,9.147504,4619.400278,0.082005,0.318949,-0.000166,0.243719,719897.055841,7275.989451,0.600340,6975.502554,0.196914,0.010510,0.097990,4648.687627,-845.784598,-522.478232,-39.485321,0.030586,-0.242179,0.238645,9.123733
-0.381024,0.045974,7.973769,5046.237289,0.325037,-0.282235,0.319839,-0.333585,1038601.029623,18478.890708,0.759609,10214.716210,0.519061,0.019493,0.097088,5021.446045,-2600.527560,-685.425773,734.870053,0.034844,-0.372556,0.185229,7.877721
-0.175923,0.050331,7.399359,2752.558561,0.097422,0.361598,-0.000640,-0.743231,795547.574555,1456.132686,0.348805,13954.833632,0.151908,0.018362,0.112322,2719.573288,-241.513612,-288.015624,21.907249,0.006539,-0.174904,0.344923,7.371461
-0.437386,-0.042341,4.096892,3450.647328,-0.042725,-0.343957,-0.000272,0.533493,3622723.653549,12183.687613,0.937963,10893.695775,0.110029,0.013512,0.104730,3404.029493,-704.729382,125.898987,103.881649,0.020988,-0.437656,-0.144723,4.110016
0.352246,-0.094163,7.543894,4349.368504,-0.149623,-0.277053,-0.001234,0.607227,3614098.940429,11763.748670,1.072733,11179.026865,0.639059,0.023229,0.096286,4320.562417,1290.647398,2135.330499,-991.947460,0.024964,0.332451,-0.318208,7.586899
0.256846,0.053257,3.961334,5539.593913,-0.083157,-0.332389,0.007536,0.440596,3855960.201748,10970.060676,0.814472,3531.810637,0.491233,0.013977,0.098947,5607.829790,900.936771,-2310.100606,-811.968088,0.024954,0.245647,0.340581,3.985250
0.035507,0.033528,4.395134,6353.363153,-0.055374,0.078340,-0.055099,0.394902,3697958.765010,16511.394642,0.458378,20262.983423,0.647822,0.017634,0.093953,6123.916223,323.512568,-1749.471749,-279.138124,0.002272,0.035871,0.143409,4.411852
-0.532927,-0.000155,9.166763,2901.673516,-0.212574,-0.334942,-0.001111,1.122024,2262866.623852,13682.096038,0.332175,19308.706755,0.114397,0.010954,0.086513,2898.885699,-398.393160,7.949848,168.642009,-0.001859,-0.533554,-0.022340,9.231375
0.302836,-0.036483,6.794573,6120.869170,0.524438,0.061705,0.514940,-0.231436,1218411.846810,987.700826,0.727656,5734.876653,0.524596,0.023368,0.083083,6240.819231,1793.355987,1409.543790,-1465.526758,0.034953,0.337878,-0.159051,6.639046
0.280735,-0.048431,7.419992,6108.220224,0.316133,0.256210,-1.487744,0.628009,3144168.097011,19359.649650,0.481524,1608.458860,0.208430,0.017439,0.114377,6248.346677,590.444661,466.561550,-448.960949,0.004201,0.300322,-0.163146,7.326849
0.369555,-0.081013,3.247218,2844.950329,-0.069932,-0.141123,0.002291,-0.178515,3474932.238614,7501.324020,0.796705,10771.972591,0.172350,0.013988,0.095849,2829.595417,354.400780,530.394565,-331.120560,0.012822,0.351995,-0.315890,3.266967
0.532820,0.023530,9.124128,3526.161122,0.284201,-0.035535,-0.702491,-0.295577,2946545.863456,1139.441557,1.122620,10859.423974,0.651347,0.015766,0.096197,3510.461534,2197.642812,-530.067272,-1318.294416,0.019319,0.555652,0.083338,9.038871
-0.439120,0.015781,7.121072,4777.523445,-0.328184,-0.259900,0.481281,0.864057,3109516.216793,15043.024174,0.678658,16780.485003,0.465895,0.010429,0.092691,4812.522115,-2602.600937,-230.619146,996.751674,0.011919,-0.443762,0.064388,7.219876
0.757634,-0.046044,2.765716,5586.149594,0.063152,-0.093842,0.006435,0.560905,1021257.367043,6797.529357,1.163034,13935.688364,0.321786,0.023637,0.081553,5477.678887,1778.043136,1307.602813,-1646.139095,0.081348,0.769453,-0.266310,2.747712
-0.211899,-0.097491,8.201234,5734.393915,-0.132150,-0.025764,-0.130576,-0.454598,526461.215911,2527.714444,1.022538,18387.017200,0.633053,0.019535,0.101089,5749.364415,-3306.495540,2660.864842,596.800321,0.078913,-0.223557,-0.331094,8.238386
0.202780,-0.085208,4.224897,4795.162375,-0.415663,-0.301130,-0.016239,0.100239,3941844.620926,249.025744,0.809560,4834.193629,0.326106,0.022188,0.086199,4770.416117,388.932984,1068.134461,-509.614945,0.019014,0.162170,-0.302383,4.343828
-0.503818,0.016246,4.664998,3665.837047,0.137480,-0.245064,-0.001615,-0.541216,1230135.625322,15997.724938,0.872851,19366.832760,0.448834,0.010633,0.101998,3678.472405,-2415.839204,-772.201231,728.739451,0.043068,-0.498849,0.392959,4.626436
-0.170071,-0.050495,7.653299,5724.372027,-0.010329,-0.004347,0.000195,-0.594663,636071.334023,5468.538246,0.348796,5257.021365,0.596946,0.012646,0.103102,5804.891943,-2162.926276,1730.205365,669.117217,0.013364,-0.169059,-0.186787,7.655809
0.672035,0.024261,5.974127,2724.908824,0.483775,-0.212068,-0.016743,0.138332,536023.516889,9858.808201,0.582559,4011.323235,0.555814,0.018929,0.105091,2775.458252,1047.253568,-935.346738,-691.730164,0.017657,0.713875,0.319804,5.836334
0.808352,0.004047,2.888056,3415.526275,-0.518250,0.381277,-0.370053,-0.481888,2977931.455750,13177.303911,0.855318,9549.485040,0.427820,0.019980,0.105644,3392.452736,1567.257530,-48.749230,-920.397503,0.016102,0.727298,0.008455,3.043177
-0.110171,0.027111,4.921862,4842.766534,0.045337,-0.007306,0.000807,1.034137,1865956.715502,12864.740713,1.187231,2244.589250,0.286201,0.015742,0.105933,4782.591224,-840.085082,-507.112452,-236.806550,0.060263,-0.103201,0.097827,4.908893
0.714768,0.000307,7.304719,3129.304409,-0.159137,0.041185,-0.071100,0.866525,2429721.444409,19983.974393,0.464691,12349.588304,0.372343,0.015270,0.114622,2996.245863,1048.375493,-3.883852,-560.143011,0.001691,0.714758,0.000960,7.353348
0.684810,0.053157,8.426862,6889.682253,-0.128192,0.204017,0.000351,-0.744418,3211717.229054,15522.319173,0.690572,15134.614061,0.195868,0.019554,0.104395,6858.266297,1449.958308,-730.954214,-1045.456580,0.012423,0.679688,0.193119,8.463893
-0.703159,-0.056352,8.783501,2667.090642,0.017278,0.200753,0.000893,0.752022,761317.158093,7532.356322,1.190641,19604.684001,0.251140,0.010987,0.105260,2660.863543,-1885.568116,154.004863,497.369701,0.062046,-0.702775,-0.209104,8.779158
0.269175,0.030296,4.838413,6157.690979,-0.055149,0.332843,0.000293,0.411382,1657172.338444,17119.010145,0.361260,15792.143964,0.502194,0.011680,0.093598,6010.633706,2161.987107,-1376.672556,-1188.944618,0.003162,0.270843,0.130195,4.855077
0.539042,-0.030245,8.258573,5046.023305,-0.260619,0.159452,0.890547,0.736852,3021474.427127,15008.328917,0.536769,9403.943466,0.135883,0.012024,0.098163,4957.727239,724.231211,211.652220,-485.447586,0.004809,0.371033,-0.101379,8.337090
-0.615751,-0.149677,3.340734,3442.389904,-0.128991,-0.111428,-0.000043,0.005800,1859597.597126,6084.540175,1.273460,20443.897470,0.444817,0.014609,0.115857,3389.707793,-2604.535812,535.946955,815.043328,0.074854,-0.629117,-0.392353,3.376420
0.532344,-0.043559,6.468851,5038.929076,0.118760,-0.374963,1.661969,0.371560,1149726.874720,19849.014747,1.031276,12831.037774,0.615685,0.024887,0.116808,4882.691557,2383.793620,1196.701293,-1657.080708,0.041535,0.545136,-0.158681,6.433887
-0.508509,-0.081467,5.748619,7374.251694,0.384287,-0.014280,0.380697,-1.107539,1186260.383843,14868.344993,0.344245,5441.058193,0.227023,0.013527,0.093264,7615.444091,-1565.896028,386.052300,317.838638,0.013214,-0.501657,-0.279948,5.636993
0.137343,0.054243,2.995273,4301.081098,-0.350737,0.038921,-0.003146,-0.514422,980813.162724,6329.726868,0.723706,5172.971423,0.361031,0.020815,0.106527,4131.104342,277.008385,-1109.011100,-529.729840,0.039581,0.100034,0.251267,3.096779
0.297662,-0.005374,2.957005,6650.385006,0.140251,0.139417,-0.004171,-1.325412,3631771.452048,11469.051485,1.090380,2085.178476,0.597929,0.013730,0.085612,6463.629746,1343.514620,-3674.764103,-1218.747021,0.048304,0.323538,0.390391,2.916846
0.444739,0.006698,3.863023,6052.564962,0.132595,-0.357696,-0.000368,0.678786,3474663.395670,12437.597678,0.682548,12007.242486,0.114475,0.016699,0.085087,5991.698424,788.066006,-83.093585,-721.588946,0.018369,0.468602,0.033790,3.823926
-0.393558,-0.110646,5.753556,4614.951813,-0.062433,-0.057716,0.002300,0.018379,3049149.034334,5171.050916,0.382808,14057.087451,0.603202,0.015840,0.105755,4622.292872,-2097.759377,1013.183071,928.044140,0.001092,-0.404370,-0.365312,5.771034
-0.715790,-0.093184,8.443518,3018.221553,0.121468,-0.199860,0.000357,0.408648,1544113.318064,7987.369275,0.953881,14526.686227,0.589032,0.010924,0.110970,2995.665036,-2535.454467,260.188804,904.025364,0.035809,-0.716857,-0.277396,8.408815
-0.415350,0.066397,6.572725,4694.866269,-0.081356,-0.144503,0.003584,-0.028693,3561398.348578,17142.514984,0.967881,16324.098094,0.659298,0.022132,0.113048,4434.923650,-2878.638128,-1069.894438,949.828851,0.033449,-0.419782,0.297036,6.596057
-0.740015,-0.090482,7.503994,5456.746113,0.391656,0.231535,0.390976,0.557266,2265340.795883,9059.790019,0.752265,17519.453113,0.460145,0.019049,0.110766,5414.807220,-3104.665972,324.359524,1125.069871,0.026534,-0.738380,-0.329338,7.393210
0.166390,0.039212,6.980538,4726.474122,-0.023598,0.232474,-0.023231,0.712372,2124935.662716,804.359679,0.780373,13928.019164,0.193935,0.019873,0.116700,4736.710404,501.559371,-498.065968,-556.665793,0.018729,0.169990,0.126085,6.987944
